Citing_Pmid	Ref_Pmid	Citing_Pubyear	Ref_Pubyear	MeSH_cos_sim	Year_Diff	MeSH_cos_dist	Diffusion_Z_MeSH
17641065	11015443	2007.0	2000.0	0.6839105	7.0	0.3160895	-0.1324663293942944
17182110	11015443	2007.0	2000.0	0.6931806	7.0	0.3068193999999999	-0.2049250836137429
17643252	11015443	2007.0	2000.0	0.702913	7.0	0.297087	-0.2809973567893672
17180470	11015443	2007.0	2000.0	0.7278306	7.0	0.2721694	-0.4757631364614871
17343323	11015443	2007.0	2000.0	0.6304913	7.0	0.3695087	0.285079186123288
17272504	11015443	2007.0	2000.0	0.7264375	7.0	0.2735625	-0.4648741179500238
17629517	11015443	2007.0	2000.0	0.7747153	7.0	0.2252847	-0.8422324252450556
17277131	11015443	2007.0	2000.0	0.61017793	7.0	0.38982207	0.443856489949429
17195077	11015443	2007.0	2000.0	0.7810484	7.0	0.2189516	-0.8917344302231233
17785803	11015443	2007.0	2000.0	0.69257647	7.0	0.30742353	-0.2002029654934856
17644739	11015443	2007.0	2000.0	0.6105995	7.0	0.3894005	0.4405613327217517
17371980	11015443	2007.0	2000.0	0.68659025	7.0	0.31340975	-0.153412311273623
17186290	11015443	2007.0	2000.0	0.66276747	7.0	0.33723253	0.0327959238957902
17920548	11015443	2007.0	2000.0	0.6681994	7.0	0.3318006	-0.0096621812818501
17489864	11015443	2007.0	2000.0	0.7864662	7.0	0.2135338	-0.9340820897532393
16928399	11015443	2007.0	2000.0	0.7380779	7.0	0.2619221	-0.5558600709188228
17476342	11015443	2007.0	2000.0	0.5164397	7.0	0.4835603	1.1765514305149136
17485270	11015443	2007.0	2000.0	0.7203904	7.0	0.2796096	-0.417607601662128
17412283	11015443	2007.0	2000.0	0.8192345	7.0	0.1807655	-1.1902120339705764
17911605	11015443	2007.0	2000.0	0.70479155	7.0	0.2952084499999999	-0.2956808437786065
17414712	11015443	2007.0	2000.0	0.76357377	7.0	0.2364262299999999	-0.7551458367618025
17415709	11015443	2007.0	2000.0	0.5947922	7.0	0.4052078	0.5641174179390719
17947650	11015443	2007.0	2000.0	0.67502385	7.0	0.32497615	-0.0630047714624211
17916463	11015443	2007.0	2000.0	0.5046691	7.0	0.4953309	1.268555077985322
17312113	11015443	2007.0	2000.0	0.67654175	7.0	0.3234582499999999	-0.0748692759477779
17105811	11015443	2007.0	2000.0	0.73952657	7.0	0.26047343	-0.5671834464460653
17134371	11015443	2007.0	2000.0	0.6016977	7.0	0.3983023	0.5101413090230517
17442937	11015443	2007.0	2000.0	0.66706175	7.0	0.33293825	-0.0007698606231998
17136123	11015443	2007.0	2000.0	0.6271471	7.0	0.3728529	0.3112187710102558
17470548	11015443	2007.0	2000.0	0.46373275	7.0	0.53626725	1.588529719390625
17304234	11015443	2007.0	2000.0	0.7320261	7.0	0.2679739	-0.5085568175790258
17898289	11015443	2007.0	2000.0	0.7141007	7.0	0.2858992999999999	-0.3684448281845972
17434153	11015443	2007.0	2000.0	0.6966682	7.0	0.3033318	-0.2321855394034045
15046525	11015443	2004.0	2000.0	0.053631835	4.0	0.946368165	2.072633376040068
15047568	11015443	2004.0	2000.0	-0.013833944	4.0	1.013833944	2.334982687900088
14724428	11015443	2004.0	2000.0	0.7437748	4.0	0.2562252	-0.6110758264103231
15049952	11015443	2004.0	2000.0	-0.045060385	4.0	1.045060385	2.4564106982131024
15588223	11015443	2004.0	2000.0	0.83662206	4.0	0.16337794	-0.9721242739364152
15588225	11015443	2004.0	2000.0	0.80400825	4.0	0.19599175	-0.8453013017947394
15188059	11015443	2004.0	2000.0	0.66602916	4.0	0.33397084	-0.3087519600525821
15475250	11015443	2004.0	2000.0	0.70435226	4.0	0.29564774	-0.4577762366913021
15598424	11015443	2004.0	2000.0	0.79257053	4.0	0.20742947	-0.8008242644622631
15061574	11015443	2004.0	2000.0	0.03721069	4.0	0.96278931	2.13648909896448
15650233	11015443	2004.0	2000.0	0.6582034	4.0	0.3417966	-0.2783204912218186
15057941	11015443	2004.0	2000.0	0.11476982	4.0	0.88523018	1.8348905006000868
15565659	11015443	2004.0	2000.0	0.6925389	4.0	0.3074611	-0.4118384751669789
14678029	11015443	2004.0	2000.0	0.83418524	4.0	0.1658147599999999	-0.962648387648543
15022318	11015443	2004.0	2000.0	0.61022294	4.0	0.38977706	-0.0917423348541696
15791831	11015443	2004.0	2000.0	0.7252656	4.0	0.2747344	-0.5391004345145369
14697154	11015443	2004.0	2000.0	0.6813628	4.0	0.3186371999999999	-0.3683787806709181
14999428	11015443	2004.0	2000.0	0.79249024	4.0	0.20750976	-0.800512046526571
15009422	11015443	2004.0	2000.0	0.75054175	4.0	0.24945825	-0.6373899771131731
15542030	11015443	2004.0	2000.0	0.6701277	4.0	0.3298723	-0.3246896571275802
14657212	11015443	2004.0	2000.0	0.724416	4.0	0.275584	-0.5357966562337544
15034031	11015443	2004.0	2000.0	0.7370772	4.0	0.2629228	-0.5850313520537213
14991067	11015443	2004.0	2000.0	0.6638315	4.0	0.3361685	-0.3002060780180429
15158605	11015443	2004.0	2000.0	-0.10477823	4.0	1.10477823	2.688631177598857
15484188	11015443	2004.0	2000.0	0.7591993	4.0	0.2408006999999999	-0.671055967761465
14987733	11015443	2004.0	2000.0	0.5307096	4.0	0.4692904	0.2174554590776524
15032593	11015443	2004.0	2000.0	0.6692785	4.0	0.3307215	-0.3213874342979657
15030776	11015443	2004.0	2000.0	0.68238103	4.0	0.3176189699999999	-0.3723382982778404
15030777	11015443	2004.0	2000.0	0.8139636	4.0	0.1860364	-0.8840139537575317
15374847	11015443	2004.0	2000.0	0.7197697	4.0	0.2802303	-0.517728924329329
15297412	11015443	2004.0	2000.0	0.79432374	4.0	0.20567626	-0.807641845817784
15470033	11015443	2004.0	2000.0	0.70397806	4.0	0.29602194	-0.4563211121236599
15470076	11015443	2004.0	2000.0	0.5123481	4.0	0.4876519	0.2888565006296633
15358536	11015443	2004.0	2000.0	0.7956766	4.0	0.2043234	-0.8129026149855565
16212919	11015443	2004.0	2000.0	0.84495974	4.0	0.15504026	-1.0045464091719551
15100324	11015443	2004.0	2000.0	0.58700985	4.0	0.4129901499999999	-0.0014752649720489
15342209	11015443	2004.0	2000.0	0.73230475	4.0	0.26769525	-0.566473069737195
15207823	11015443	2004.0	2000.0	0.8355057	4.0	0.1644942999999999	-0.9677831652717092
15353579	11015443	2004.0	2000.0	0.7225492	4.0	0.2774508	-0.5285373656328074
14754391	11015443	2004.0	2000.0	0.5418411	4.0	0.4581589	0.1741691973868208
14754392	11015443	2004.0	2000.0	0.71621084	4.0	0.28378916	-0.5038898419701653
15322489	11015443	2004.0	2000.0	0.39614394	4.0	0.60385606	0.7407312416190431
15322202	11015443	2004.0	2000.0	0.65672386	4.0	0.3432761399999999	-0.2725671106691482
15208462	11015443	2004.0	2000.0	0.4922974	4.0	0.5077026	0.3668262124640395
14764726	11015443	2004.0	2000.0	0.67556834	4.0	0.32443166	-0.3458462817339321
14764704	11015443	2004.0	2000.0	0.8146918	4.0	0.1853082	-0.8868456526088331
15253154	11015443	2004.0	2000.0	0.6749711	4.0	0.3250288999999999	-0.3435238375950263
15461569	11015443	2004.0	2000.0	0.7971535	4.0	0.2028465	-0.8186457295605185
15249675	11015443	2004.0	2000.0	0.67896223	4.0	0.32103777	-0.3590438571451433
14764622	11015443	2004.0	2000.0	0.67102885	4.0	0.32897115	-0.3281938941776358
15259006	11015443	2004.0	2000.0	0.82614565	4.0	0.17385435	-0.931385413509658
15259005	11015443	2004.0	2000.0	0.7102316	4.0	0.2897684	-0.4806388023661325
15237111	11015443	2004.0	2000.0	0.79028505	4.0	0.2097149499999999	-0.7919368831237947
15237109	11015443	2004.0	2000.0	0.7363205	4.0	0.2636794999999999	-0.5820888273067015
15131796	11015443	2004.0	2000.0	0.66900194	4.0	0.33099806	-0.3203119953604266
15246265	11015443	2004.0	2000.0	0.5906918	4.0	0.4093082	-0.0157929985418782
15240731	11015443	2004.0	2000.0	0.62742734	4.0	0.37257266	-0.1586438450400157
15240716	11015443	2004.0	2000.0	0.6789981	4.0	0.3210018999999999	-0.3591833422286318
15128786	11015443	2004.0	2000.0	0.64599216	4.0	0.3540078399999999	-0.2308355224207091
14970911	11015443	2004.0	2000.0	0.7296932	4.0	0.2703067999999999	-0.5563177234928715
15142522	11015443	2004.0	2000.0	0.8228752	4.0	0.1771247999999999	-0.9186678503288848
15275969	11015443	2004.0	2000.0	0.76589435	4.0	0.23410565	-0.6970905261168708
15134902	11015443	2004.0	2000.0	-0.015028694	4.0	1.015028694	2.3396286261074386
14871849	11015443	2004.0	2000.0	0.7045667	4.0	0.2954333	-0.4586101140624545
15086406	11015443	2004.0	2000.0	-0.074270464	4.0	1.074270464	2.569997826956207
15294965	11015443	2004.0	2000.0	0.72610754	4.0	0.27389246	-0.5423744259054529
15122199	11015443	2004.0	2000.0	0.01683092	4.0	0.98316908	2.215738441588472
12594241	11015443	2003.0	2000.0	0.4654095	3.0	0.5345905	1.6250208723862598
14629620	11015443	2003.0	2000.0	0.5571961	3.0	0.4428039	0.9080085975046416
12704383	11015443	2003.0	2000.0	0.6851278	3.0	0.3148722	-0.0913594937687334
12858435	11015443	2003.0	2000.0	0.6465937	3.0	0.3534062999999999	0.2096585491865096
12923066	11015443	2003.0	2000.0	0.6683329	3.0	0.3316671	0.039837755670828
12662138	11015443	2003.0	2000.0	0.6958774	3.0	0.3041226	-0.1753324827460729
14527172	11015443	2003.0	2000.0	0.77565295	3.0	0.22434705	-0.798517659944404
12925852	11015443	2003.0	2000.0	0.6647325	3.0	0.3352675	0.0679631137784801
12789650	11015443	2003.0	2000.0	0.59340876	3.0	0.40659124	0.6251250205324625
12582156	11015443	2003.0	2000.0	0.63468826	3.0	0.36531174	0.3026606499056413
12796776	11015443	2003.0	2000.0	0.834228	3.0	0.165772	-1.2560902233883549
12935780	11015443	2003.0	2000.0	0.6314639	3.0	0.3685361	0.3278484844984611
12697896	11015443	2003.0	2000.0	0.70349675	3.0	0.29650325	-0.2348527991824512
12598909	11015443	2003.0	2000.0	0.63800997	3.0	0.3619900299999999	0.2767123432508894
12893276	11015443	2003.0	2000.0	0.7476769	3.0	0.2523231	-0.5799762687968735
12747954	11015443	2003.0	2000.0	0.7485804	3.0	0.2514195999999999	-0.587034168210901
12468426	11015443	2003.0	2000.0	0.60220975	3.0	0.39779025	0.5563740496814845
14599850	11015443	2003.0	2000.0	0.6489262	3.0	0.3510738	0.1914376854530088
12697265	11015443	2003.0	2000.0	0.47356942	3.0	0.52643058	1.5612777682506669
12569162	11015443	2003.0	2000.0	0.6697775	3.0	0.3302225	0.0285529283398886
14617032	11015443	2003.0	2000.0	0.69489443	3.0	0.30510557	-0.1676537850294084
14617200	11015443	2003.0	2000.0	0.75906754	3.0	0.24093246	-0.6689568901376527
14508368	11015443	2003.0	2000.0	0.8200469	3.0	0.1799530999999999	-1.1453112777544203
12833154	11015443	2003.0	2000.0	0.6291096	3.0	0.3708903999999999	0.3462396439787528
12646628	11015443	2003.0	2000.0	0.68193716	3.0	0.3180628399999999	-0.0664350707622355
12663679	11015443	2003.0	2000.0	0.6004951	3.0	0.3995049	0.569768435105128
14612546	11015443	2003.0	2000.0	0.7459888	3.0	0.2540112	-0.5667892848446665
14610467	11015443	2003.0	2000.0	0.5886318	3.0	0.4113681999999999	0.6624413494586725
12699360	11015443	2003.0	2000.0	0.56466514	3.0	0.43533486	0.8496624624306566
14708966	11015443	2003.0	2000.0	0.57351583	3.0	0.42648417	0.7805232485239213
12727639	11015443	2003.0	2000.0	0.6121805	3.0	0.3878195	0.4784852277861761
14685686	11015443	2003.0	2000.0	0.4719819	3.0	0.5280180999999999	1.5736790482481833
14686489	11015443	2003.0	2000.0	0.6923313	3.0	0.3076687	-0.1476313016590983
12832287	11015443	2003.0	2000.0	0.5581178	3.0	0.4418822	0.900808524577238
12771917	11015443	2003.0	2000.0	0.7102235	3.0	0.2897765	-0.2874003640781978
14690047	11015443	2003.0	2000.0	0.6709067	3.0	0.3290933	0.0197319211253684
12714510	11015443	2003.0	2000.0	0.7753448	3.0	0.2246552	-0.7961104748813903
12920180	11015443	2003.0	2000.0	0.80772007	3.0	0.19227993	-1.0490173914967424
12920481	11015443	2003.0	2000.0	0.8165227	3.0	0.1834772999999999	-1.1177811735873877
12719480	11015443	2003.0	2000.0	0.81733656	3.0	0.18266344	-1.1241388293893797
12603592	11015443	2003.0	2000.0	0.76491547	3.0	0.2350845299999999	-0.7146393491528957
14671007	11015443	2003.0	2000.0	0.28253016	3.0	0.71746984	3.053625174128007
12721664	11015443	2003.0	2000.0	0.71176386	3.0	0.28823614	-0.2994332428179775
12847138	11015443	2003.0	2000.0	0.7218736	3.0	0.2781264	-0.3784078172750516
14662900	11015443	2003.0	2000.0	0.6539674	3.0	0.3460326	0.152057184594134
12847135	11015443	2003.0	2000.0	0.8545569	3.0	0.1454431	-1.4148941319636907
12847136	11015443	2003.0	2000.0	0.7231947	3.0	0.2768053	-0.3887278957652242
12847137	11015443	2003.0	2000.0	0.7086626	3.0	0.2913373999999999	-0.2752070323733225
14579280	11015443	2003.0	2000.0	0.69485694	3.0	0.30514306	-0.1673609232153168
14515254	11015443	2003.0	2000.0	0.6513596	3.0	0.3486403999999999	0.1724286180107355
14515261	11015443	2003.0	2000.0	0.7620448	3.0	0.2379552	-0.6922144458757892
14748144	11015443	2003.0	2000.0	0.70038724	3.0	0.29961276	-0.2105621419528864
12874215	11015443	2003.0	2000.0	0.70850843	3.0	0.29149157	-0.2740026977273225
12810690	11015443	2003.0	2000.0	0.72882146	3.0	0.2711785399999999	-0.4326826341236877
14534853	11015443	2003.0	2000.0	0.5484499	3.0	0.4515500999999999	0.976331563586505
12750357	11015443	2003.0	2000.0	0.59435576	3.0	0.40564424	0.6177273107980034
12947224	11015443	2003.0	2000.0	0.8836152	3.0	0.1163847999999999	-1.6418897695316212
12538684	11015443	2003.0	2000.0	0.7026821	3.0	0.2973179	-0.2284889721125703
14568931	11015443	2003.0	2000.0	0.74431807	3.0	0.2556819299999999	-0.5537379906686873
14568933	11015443	2003.0	2000.0	0.6822066	3.0	0.3177934	-0.0685398636987215
14559843	11015443	2003.0	2000.0	0.72532797	3.0	0.2746720299999999	-0.4053924282311481
12962274	11015443	2003.0	2000.0	0.6091961	3.0	0.3908039	0.5017985592872525
14530338	11015443	2003.0	2000.0	0.6993071	3.0	0.3006929	-0.2021243782859608
12606489	11015443	2003.0	2000.0	0.6230783	3.0	0.3769217	0.3933545401999175
12939639	11015443	2003.0	2000.0	0.64582723	3.0	0.35417277	0.2156460070325194
12615893	11015443	2003.0	2000.0	0.7221704	3.0	0.2778296	-0.3807263391854923
12829920	11015443	2003.0	2000.0	0.655391	3.0	0.344609	0.1409364036247828
12974772	11015443	2003.0	2000.0	0.6457859	3.0	0.3542141	0.2159688658955868
12517932	11015443	2003.0	2000.0	0.78093606	3.0	0.2190639399999999	-0.8397878967714557
12818165	11015443	2003.0	2000.0	0.7902999	3.0	0.2097000999999999	-0.9129357006995618
12975453	11015443	2003.0	2000.0	0.38103896	3.0	0.6189610400000001	2.284100877728986
12973688	11015443	2003.0	2000.0	0.65125823	3.0	0.3487417699999999	0.1732204932333143
12969307	11015443	2003.0	2000.0	0.4522657	3.0	0.5477343	1.7276967089309083
12818166	11015443	2003.0	2000.0	0.7665368	3.0	0.2334631999999999	-0.7273047437925686
16730262	11015443	2006.0	2000.0	0.48947874	6.0	0.51052126	1.4038965463967974
16730267	11015443	2006.0	2000.0	0.7136226	6.0	0.2863774	-0.3578117299347724
16738953	11015443	2006.0	2000.0	0.78359514	6.0	0.21640486	-0.9077763947439792
16719045	11015443	2006.0	2000.0	0.75382066	6.0	0.2461793399999999	-0.6737572793443038
16676326	11015443	2006.0	2000.0	0.70907885	6.0	0.2909211499999999	-0.322099121163863
16696901	11015443	2006.0	2000.0	0.6625562	6.0	0.3374437999999999	0.0435559431411637
17156728	11015443	2006.0	2000.0	0.7424799	6.0	0.2575201	-0.5846220661294956
16482562	11015443	2006.0	2000.0	0.75978196	6.0	0.24021804	-0.7206114360796045
16478920	11015443	2006.0	2000.0	0.5618386	6.0	0.4381614	0.8351682116737601
17014982	11015443	2006.0	2000.0	0.77060115	6.0	0.22939885	-0.8056472544428813
17016562	11015443	2006.0	2000.0	0.65027875	6.0	0.34972125	0.1400532787239768
17007009	11015443	2006.0	2000.0	0.5058502	6.0	0.4941498	1.275221433111824
16500147	11015443	2006.0	2000.0	0.74945337	6.0	0.25054663	-0.6394315969984206
17003438	11015443	2006.0	2000.0	0.70733476	6.0	0.29266524	-0.3083910597979738
17003458	11015443	2006.0	2000.0	0.63977903	6.0	0.36022097	0.2225781519155248
16493058	11015443	2006.0	2000.0	0.73216444	6.0	0.26783556	-0.5035454251893103
17030951	11015443	2006.0	2000.0	0.55088544	6.0	0.44911456	0.9212569969029604
17029028	11015443	2006.0	2000.0	0.55274296	6.0	0.44725704	0.9066574073471656
16762512	11015443	2006.0	2000.0	0.800054	6.0	0.1999459999999999	-1.037138447672767
16797416	11015443	2006.0	2000.0	0.6644015	6.0	0.3355985	0.0290523993799626
16797370	11015443	2006.0	2000.0	0.6377034	6.0	0.3622965999999999	0.238892025289536
17022733	11015443	2006.0	2000.0	0.77576137	6.0	0.22423863	-0.846205145619074
17024563	11015443	2006.0	2000.0	0.57269204	6.0	0.42730796	0.7498631978550987
16370915	11015443	2006.0	2000.0	0.53775156	6.0	0.46224844	1.0244856336202257
16382236	11015443	2006.0	2000.0	0.784852	6.0	0.215148	-0.917654964088641
16358363	11015443	2006.0	2000.0	0.7442034	6.0	0.2557966	-0.5981682958333003
16409137	11015443	2006.0	2000.0	0.76046735	6.0	0.23953265	-0.7259984104786129
16140546	11015443	2006.0	2000.0	0.5698048	6.0	0.4301952	0.7725560996537716
16386962	11015443	2006.0	2000.0	0.6149869	6.0	0.3850131	0.4174373847711036
16282703	11015443	2006.0	2000.0	0.68973595	6.0	0.31026405	-0.1700693175446426
16293599	11015443	2006.0	2000.0	0.60163575	6.0	0.39836425	0.5223737031406731
16611412	11015443	2006.0	2000.0	0.47020215	6.0	0.52979785	1.5554051718949504
16598819	11015443	2006.0	2000.0	0.78397644	6.0	0.21602356	-0.910773306485239
17168736	11015443	2006.0	2000.0	0.65907925	6.0	0.34092075	0.0708838012024602
16615096	11015443	2006.0	2000.0	0.6939036	6.0	0.3060964	-0.2028258851251831
17169782	11015443	2006.0	2000.0	0.6847052	6.0	0.3152948	-0.1305290244884108
16437243	11015443	2006.0	2000.0	0.3613054	6.0	0.6386946	2.4113032801037138
17198268	11015443	2006.0	2000.0	0.67049575	6.0	0.32950425	-0.0188467073055098
16454731	11015443	2006.0	2000.0	0.6513079	6.0	0.3486920999999999	0.1319644465222529
16461745	11015443	2006.0	2000.0	0.74612075	6.0	0.25387925	-0.6132381325159755
16460267	11015443	2006.0	2000.0	0.47855848	6.0	0.52144152	1.489726746794402
16459184	11015443	2006.0	2000.0	0.57556844	6.0	0.42443156	0.7272554954355895
16129490	11015443	2006.0	2000.0	0.5903551	6.0	0.4096449	0.6110364685066293
16914726	11015443	2006.0	2000.0	0.59246826	6.0	0.40753174	0.5944276197912876
16951320	11015443	2006.0	2000.0	0.7837056	6.0	0.2162944	-0.90864457956155
16580736	11015443	2006.0	2000.0	0.72255147	6.0	0.27744853	-0.4279901598827916
16954372	11015443	2006.0	2000.0	0.70171773	6.0	0.2982822699999999	-0.2642427693232645
16900095	11015443	2006.0	2000.0	0.51870626	6.0	0.48129374	1.174176384173097
16901572	11015443	2006.0	2000.0	0.64995325	6.0	0.3500467499999999	0.1426116180152957
16916652	11015443	2006.0	2000.0	0.7120149	6.0	0.2879851	-0.345175655960414
16917489	11015443	2006.0	2000.0	0.69481874	6.0	0.30518126	-0.2100186304986327
16917960	11015443	2006.0	2000.0	0.77744	6.0	0.2225599999999999	-0.8593987096270218
16916759	11015443	2006.0	2000.0	0.7432394	6.0	0.2567606	-0.5905915244759071
16918529	11015443	2006.0	2000.0	0.44976366	6.0	0.55023634	1.7160460076007331
16964481	11015443	2006.0	2000.0	0.594807	6.0	0.405193	0.57604577513943
16972086	11015443	2006.0	2000.0	0.5998732	6.0	0.4001268	0.5362268549622231
16877411	11015443	2006.0	2000.0	0.7638132	6.0	0.2361868	-0.7522958590741888
16876901	11015443	2006.0	2000.0	0.693686	6.0	0.306314	-0.2011156097648426
16864790	11015443	2006.0	2000.0	0.71337265	6.0	0.2866273499999999	-0.3558471925895649
16893498	11015443	2006.0	2000.0	0.62035567	6.0	0.37964433	0.3752403487125621
16978382	11015443	2006.0	2000.0	0.6208965	6.0	0.3791035	0.3709895756283103
16954785	11015443	2006.0	2000.0	0.5386917	6.0	0.4613083	1.017096395213649
16887978	11015443	2006.0	2000.0	0.63556546	6.0	0.36443454	0.2556956378993141
16517716	11015443	2006.0	2000.0	0.70462173	6.0	0.29537827	-0.2870674000513457
17142787	11015443	2006.0	2000.0	0.73413616	6.0	0.2658638399999999	-0.5190425949204308
16251499	11015443	2006.0	2000.0	0.6680312	6.0	0.3319687999999999	0.0005239688862572
17000870	11015443	2006.0	2000.0	0.7736695	6.0	0.2263305	-0.8297636303707433
17058227	11015443	2006.0	2000.0	0.6171781	6.0	0.3828219	0.4002151634035514
17048200	11015443	2006.0	2000.0	0.73048604	6.0	0.26951396	-0.4903536689172668
16236366	11015443	2006.0	2000.0	0.85372955	6.0	0.14627045	-1.4590133126440796
17068971	11015443	2006.0	2000.0	0.6201089	6.0	0.3798911	0.3771798921439568
17056517	11015443	2006.0	2000.0	0.70520985	6.0	0.29479015	-0.2916898593570624
17064404	11015443	2006.0	2000.0	0.6111242	6.0	0.3888758	0.447797130333556
17056513	11015443	2006.0	2000.0	0.61471057	6.0	0.38528943	0.4196092615648681
17052271	11015443	2006.0	2000.0	0.6639304	6.0	0.3360695999999999	0.0327551140962154
16551244	11015443	2006.0	2000.0	0.7923197	6.0	0.2076803	-0.976349005028068
17071860	11015443	2006.0	2000.0	0.65779984	6.0	0.34220016	0.0809396072630025
26121195	11015443	2015.0	2000.0	0.52176046	15.0	0.47823954	0.8872526055996754
25604582	11015443	2015.0	2000.0	0.6322378	15.0	0.3677622	0.0784494433765247
26352894	11015443	2015.0	2000.0	0.45378858	15.0	0.54621142	1.38487385070073
25605845	11015443	2015.0	2000.0	0.5635442	15.0	0.4364557999999999	0.5813543911648419
26048148	11015443	2015.0	2000.0	0.5824389	15.0	0.4175611	0.4430265394148114
25609064	11015443	2015.0	2000.0	0.4858112	15.0	0.5141888	1.150436668210001
25966811	11015443	2015.0	2000.0	0.6307926	15.0	0.3692073999999999	0.0890297336880477
26666281	11015443	2015.0	2000.0	0.47221377	15.0	0.52778623	1.2499832755242968
26574148	11015443	2015.0	2000.0	0.48385656	15.0	0.51614344	1.1647465621032451
26598057	11015443	2015.0	2000.0	0.6658735	15.0	0.3341265	-0.16779707671157
26599546	11015443	2015.0	2000.0	0.32955536	15.0	0.6704446399999999	2.2943836306172662
26571721	11015443	2015.0	2000.0	0.72394425	15.0	0.27605575	-0.592932278488423
25965355	11015443	2015.0	2000.0	0.49806902	15.0	0.50193098	1.0606973281972694
25965362	11015443	2015.0	2000.0	0.5356882	15.0	0.4643118	0.7852878030924659
25965367	11015443	2015.0	2000.0	0.55450076	15.0	0.4454992399999999	0.6475612972088809
25965369	11015443	2015.0	2000.0	0.543952	15.0	0.456048	0.7247886312986872
25964334	11015443	2015.0	2000.0	0.6714639	15.0	0.3285361	-0.2087243220461544
25592115	11015443	2015.0	2000.0	0.5133758	15.0	0.4866241999999999	0.9486365918738372
26598957	11015443	2015.0	2000.0	0.46915373	15.0	0.5308462700000001	1.2723857883701832
25964642	11015443	2015.0	2000.0	0.5367888	15.0	0.4632112	0.7772303248770889
26488922	11015443	2015.0	2000.0	0.46050853	15.0	0.53949147	1.335677184579139
25327979	11015443	2015.0	2000.0	0.6764627	15.0	0.3235373	-0.2453204715128329
26337747	11015443	2015.0	2000.0	0.5236779	15.0	0.4763220999999999	0.8732150524202343
25939491	11015443	2015.0	2000.0	0.6331642	15.0	0.3668358	0.0716672810843884
25664688	11015443	2015.0	2000.0	0.5235124	15.0	0.4764876	0.8744266757571826
26112811	11015443	2015.0	2000.0	0.39914107	15.0	0.60085893	1.784947557178649
25692916	11015443	2015.0	2000.0	0.52622503	15.0	0.47377497	0.8545675469807169
25682184	11015443	2015.0	2000.0	0.4965024	15.0	0.5034976	1.0721665327418572
25937270	11015443	2015.0	2000.0	0.40128192	15.0	0.59871808	1.7692744223091328
25937524	11015443	2015.0	2000.0	0.62674594	15.0	0.37325406	0.1186552786590075
25682964	11015443	2015.0	2000.0	0.54055107	15.0	0.45944893	0.7496867953792086
25634101	11015443	2015.0	2000.0	0.5551942	15.0	0.4448058	0.6424846320320041
25247668	11015443	2015.0	2000.0	0.66618526	15.0	0.33381474	-0.1700794675969288
26484443	11015443	2015.0	2000.0	0.50135	15.0	0.49865	1.036677316499025
25624353	11015443	2015.0	2000.0	0.6031014	15.0	0.3968986	0.2917566469695744
26049756	11015443	2015.0	2000.0	0.46515244	15.0	0.53484756	1.3016791801641188
26567614	11015443	2015.0	2000.0	0.66944283	15.0	0.3305571699999999	-0.1939280949911374
25630305	11015443	2015.0	2000.0	0.6454748	15.0	0.3545252	-0.0184584606185197
26482950	11015443	2015.0	2000.0	0.49644378	15.0	0.50355622	1.0725956889957058
26481415	11015443	2015.0	2000.0	0.5009139	15.0	0.4990861	1.0398699988992843
25944554	11015443	2015.0	2000.0	0.34681037	15.0	0.65318963	2.1680599279268136
25944714	11015443	2015.0	2000.0	0.5599004	15.0	0.4400996	0.6080306033411017
25944800	11015443	2015.0	2000.0	0.6998076	15.0	0.3001924	-0.4162281792996355
26278059	11015443	2015.0	2000.0	0.6886676	15.0	0.3113323999999999	-0.3346723848972193
26043977	11015443	2015.0	2000.0	0.49960843	15.0	0.50039157	1.0494273277070514
25065010	11015443	2015.0	2000.0	0.52331173	15.0	0.47668827	0.8758957782044657
26077464	11015443	2015.0	2000.0	0.56826955	15.0	0.43173045	0.5467601655742264
25385851	11015443	2015.0	2000.0	0.44035453	15.0	0.55964547	1.4832243551703697
26162965	11015443	2015.0	2000.0	0.5052798	15.0	0.4947202	1.0079073020607292
25463607	11015443	2015.0	2000.0	0.5606442	15.0	0.4393557999999999	0.6025852532624191
26034218	11015443	2015.0	2000.0	0.5576115	15.0	0.4423884999999999	0.6247876103256336
26416151	11015443	2015.0	2000.0	0.4185838	15.0	0.5814162	1.6426075849612614
26546452	11015443	2015.0	2000.0	0.59479904	15.0	0.40520096	0.3525381160193818
25476108	11015443	2015.0	2000.0	0.48892653	15.0	0.5110734699999999	1.1276293779967437
25999209	11015443	2015.0	2000.0	0.5684699	15.0	0.4315301	0.5452934058427613
25471356	11015443	2015.0	2000.0	0.43175128	15.0	0.5682487199999999	1.5462086359776035
27058852	11015443	2015.0	2000.0	0.58058846	15.0	0.41941154	0.4565735864699289
26166019	11015443	2015.0	2000.0	0.5664046	15.0	0.4335953999999999	0.5604134401497008
25193323	11015443	2015.0	2000.0	0.5166507	15.0	0.4833493	0.9246610917761288
26515600	11015443	2015.0	2000.0	0.4138769	15.0	0.5861231	1.677066738343015
26024796	11015443	2015.0	2000.0	0.4958784	15.0	0.5041216	1.0767348285863012
26408399	11015443	2015.0	2000.0	0.47666514	15.0	0.5233348600000001	1.2173948539328172
25416152	11015443	2015.0	2000.0	0.28982174	15.0	0.71017826	2.58527294332676
26516223	11015443	2015.0	2000.0	0.48734453	15.0	0.51265547	1.139211179320319
25440090	11015443	2015.0	2000.0	0.6702738	15.0	0.3297261999999999	-0.2000116155005248
